source,path,images,match_strength,sigma,interp,sigma_jitter,noise_std,gamma_jitter,official_score,test_score,total_score,edge_mean,fft_high_ratio,std
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.5,cubic,0.1,0.25,0.0,0.44567091694121197,0.3960905347279128,0.43079680227722217,0.27834597951732576,0.06894957292938537,0.18211752090913555
hit_uav,external_data/HIT_UAV_ir/all,96,1.0,0.65,cubic,0.1,0.0,0.0,0.42831954709171566,0.43952421764560196,0.4316809482578815,0.3545755174321433,0.055620093036318735,0.21340478165075183
hit_uav,external_data/HIT_UAV_ir/all,96,1.0,0.5,cubic,0.1,0.0,0.03,0.437368911100639,0.4231386516655592,0.43309983327011503,0.3523945965183278,0.06152020536299976,0.20680059438260892
hit_uav,external_data/HIT_UAV_ir/all,96,1.0,0.65,cubic,0.1,0.25,0.03,0.44193252018564766,0.4185045174466999,0.43490411936396334,0.34837486657003564,0.05539496084511902,0.21162270490701
hit_uav,external_data/HIT_UAV_ir/all,96,1.0,0.5,cubic,0.0,0.25,0.0,0.4318495851653831,0.44242545243164966,0.4350223453452631,0.3539504176781823,0.06176996130582107,0.20775957871228456
hit_uav,external_data/HIT_UAV_ir/all,96,1.0,0.5,area,0.0,0.0,0.03,0.43424426981007447,0.4407228987640293,0.43618785849626085,0.348360912874341,0.05237333684555893,0.21274085203185678
hit_uav,external_data/HIT_UAV_ir/all,96,1.0,0.5,area,0.1,0.0,0.0,0.4344453353770488,0.44154637512792844,0.4365756473023127,0.34822944380963844,0.05244649314147739,0.21275161625817418
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.5,cubic,0.1,0.0,0.03,0.4468964995311569,0.4148708161490651,0.43728879451652936,0.2799286552083989,0.0696245666655239,0.18449263724808893
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.5,area,0.0,0.25,0.03,0.4548822690661247,0.3963348877468162,0.43731805467033213,0.27857824810780585,0.05498004589830028,0.18884424096904695
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.65,cubic,0.1,0.25,0.03,0.4641266286405705,0.3898841779287456,0.441853893427023,0.27634628070518374,0.05892238471345309,0.18611029644186297
