source,recipe,static_score,model_family,model_variant,weights,out_dir,initial_val,final_val,best_val,delta,train_loss,promoted_or_closed
public_weight_eval,ntire2026_ir_team12_davinci_net_g_295000_x4_to_x2_area_fixedsmoke4_lpips,,ntire2026_ir,team12_davinci_net_g_295000_x4_to_x2,external_models/NTIRE2026_infraredSR/downloaded_weights/team12_davinci/extracted/team12_davinci/net_g_295000.pth,experiments/router_metrics_20260512/ntire2026_ir_x4_to_x2_team12_net_g_295000_smoke4.csv,40.15087,40.15087,40.15087,0.0,,closed
public_weight_eval,ntire2026_ir_team12_davinci_net_g_30000_x4_to_x2_area_fixedsmoke4_lpips,,ntire2026_ir,team12_davinci_net_g_30000_x4_to_x2,external_models/NTIRE2026_infraredSR/downloaded_weights/team12_davinci/extracted/team12_davinci/net_g_30000.pth,experiments/router_metrics_20260512/ntire2026_ir_x4_to_x2_team12_net_g_30000_smoke4.csv,40.15668,40.15668,40.15668,0.0,,closed
public_weight_eval,ntire2026_ir_team12_davinci_net_g_45000_x4_to_x2_area_fixedsmoke4_lpips,,ntire2026_ir,team12_davinci_net_g_45000_x4_to_x2,external_models/NTIRE2026_infraredSR/downloaded_weights/team12_davinci/extracted/team12_davinci/net_g_45000.pth,experiments/router_metrics_20260512/ntire2026_ir_x4_to_x2_team12_net_g_45000_smoke4.csv,40.15971,40.15971,40.15971,0.0,,closed
public_weight_eval,ntire2026_ir_team14_irsrmamba_net_g_15000_x4_to_x2_area_fixedsmoke4_lpips,,ntire2026_ir,team14_irsrmamba_net_g_15000_x4_to_x2,external_models/NTIRE2026_infraredSR/downloaded_weights/team14_NUDT_DeepIter/extracted/14_mix/net_g_15000.pth,experiments/router_metrics_20260512/ntire2026_ir_x4_to_x2_team14_net_g_15000_smoke4.csv,40.13211,40.13211,40.13211,0.0,,closed
public_weight_eval,ntire2026_ir_team14_irsrmamba_net_g_45000_x4_to_x2_area_fixedsmoke4_lpips,,ntire2026_ir,team14_irsrmamba_net_g_45000_x4_to_x2,external_models/NTIRE2026_infraredSR/downloaded_weights/team14_NUDT_DeepIter/extracted/14_mix/net_g_45000.pth,experiments/router_metrics_20260512/ntire2026_ir_x4_to_x2_team14_net_g_45000_smoke4.csv,39.26488,39.26488,39.26488,0.0,,closed
public_weight_eval,ntire2026_ir_team15_caswit_x8_to_x2_area_fixedsmoke4_lpips,,ntire2026_ir,team15_caswit_best_x8_to_x2,external_models/NTIRE2026_infraredSR/downloaded_weights/team15_CASWiT_SR_IR/extracted/team15_CASWiT_SR_IR/best.pt,experiments/router_metrics_20260512/ntire2026_ir_x8_to_x2_team15_best_smoke4.csv,39.99199,39.99199,39.99199,0.0,,closed
public_weight_eval,mambairv2l_dflip_x2_fixedsmoke4_lpips,,mambairv2,dflip_large_x2,external_models/HF_weights/dslisleedh__MambaIRV2L_DFLIP_X2/MambaIRV2L_DFLIP_X2.pth,experiments/router_metrics_20260512/mambairv2l_dflip_x2_fixedsmoke4.csv,44.97740,44.97740,44.97740,0.0,,promoted_ensemble
public_weight_eval,pft_dflip_x2_fixedsmoke4_lpips,,pft,dflip_x2,external_models/HF_weights/dslisleedh__PFT_DFLIP_X2/PFT_DFLIP_X2.pth,experiments/router_metrics_20260512/pft_dflip_x2_fixedsmoke4.csv,44.70417,44.70417,44.70417,0.0,,closed_below_stage_a
public_weight_eval,hit_srf_df2k_x2_fixedsmoke4_lpips,,hit_srf,df2k_x2,external_models/HF_weights/XiangZ__hit-srf-2x-df2k/model.safetensors,experiments/router_metrics_20260512/hit_srf_df2k_x2_fixedsmoke4.csv,44.28415,44.28415,44.28415,0.0,,closed_below_stage_a
ensemble_eval,hat_hat_mambairv2l_dflip_smoke4_lpips,,hat_hat_mambair_dflip,current_prev_dflip_large,external_models/HF_weights/dslisleedh__MambaIRV2L_DFLIP_X2/MambaIRV2L_DFLIP_X2.pth,experiments/hat_hat_mambairv2l_dflip_smoke4_20260512.csv,45.51597,45.52320,45.52320,0.00723,,promoted_smoke16
ensemble_eval,hat_hat_mambairv2l_dflip_smoke16_lpips,,hat_hat_mambair_dflip,current_prev_dflip_large,external_models/HF_weights/dslisleedh__MambaIRV2L_DFLIP_X2/MambaIRV2L_DFLIP_X2.pth,experiments/hat_hat_mambairv2l_dflip_smoke16_unique_20260512.csv,43.63994,43.64407,43.64407,0.00413,,promoted_probe40
ensemble_eval,hat_hat_mambairv2l_dflip_probe40_lpips,,hat_hat_mambair_dflip,current_prev_dflip_large,external_models/HF_weights/dslisleedh__MambaIRV2L_DFLIP_X2/MambaIRV2L_DFLIP_X2.pth,experiments/hat_hat_mambairv2l_dflip_probe40_post_20260512.csv,43.20996,43.22218,43.22218,0.01222,,promoted_full120
ensemble_eval,hat_hat_mambairv2l_dflip_full120_lpips,,hat_hat_mambair_dflip,current_prev_dflip_large,external_models/HF_weights/dslisleedh__MambaIRV2L_DFLIP_X2/MambaIRV2L_DFLIP_X2.pth,experiments/hat_hat_mambairv2l_dflip_full120_20260512.csv,41.73174,41.73975,41.73975,0.00801,,new_proxy_best_but_ridge_not_submit_no_zip
platform_rank,hat_hat_mambairv2l_dflip_full120_ridge_20260512,,platform_fit,ridge_after_65p6887,experiments/hat_hat_mambairv2l_dflip_full120_20260512.csv,logs/rank_platform_candidates_after_dflip_full120_20260512.log,65.70030,65.70340,65.70340,0.00310,,small_ridge_gain_no_66_signal
public_weight_eval,sst_xlplus_dflip_x2_fixedsmoke4_lpips,,sst,xl_plus_dflip_x2,external_models/HF_weights/dslisleedh__SSTXLarge_Plus_DFLIP_X2/SSTXLarge_Plus_DFLIP_X2.pth,experiments/router_metrics_20260512/sstxlarge_plus_dflip_x2_avg_fixedsmoke4.csv,44.81200,44.81200,44.81200,0.0,,promoted_tta_ensemble
public_weight_eval,sst_xlplus_dflip_x2_tta_smoke4_lpips,,sst,xl_plus_dflip_x2_tta,external_models/HF_weights/dslisleedh__SSTXLarge_Plus_DFLIP_X2/SSTXLarge_Plus_DFLIP_X2.pth,experiments/router_metrics_20260512/sstxlarge_plus_dflip_x2_tta_smoke4.csv,44.81200,45.12944,45.12944,0.31744,,promoted_ensemble
ensemble_eval,hat_sstxlarge_dflip_probe40_lpips,,hat_sst,current_hat_sst_dflip,external_models/HF_weights/dslisleedh__SSTXLarge_Plus_DFLIP_X2/SSTXLarge_Plus_DFLIP_X2.pth,experiments/hat_sstxlarge_dflip_probe40_20260512.csv,43.22218,43.30559,43.30559,0.08341,,promoted_full120
ensemble_eval,hat_sstxlarge_dflip_full120_lpips,,hat_sst,current_hat_sst_dflip,external_models/HF_weights/dslisleedh__SSTXLarge_Plus_DFLIP_X2/SSTXLarge_Plus_DFLIP_X2.pth,experiments/hat_sstxlarge_dflip_full120_20260512.csv,41.73975,41.80085,41.80085,0.06110,,promoted_tta
ensemble_eval,hat_sstxlarge_dflip_tta_probe40_lpips,,hat_sst_tta,current_hat_sst_dflip_tta,external_models/HF_weights/dslisleedh__SSTXLarge_Plus_DFLIP_X2/SSTXLarge_Plus_DFLIP_X2.pth,experiments/hat_sstxlarge_dflip_tta_probe40_20260512.csv,43.30559,43.34629,43.34629,0.04070,,promoted_full120
ensemble_eval,hat_hat_sstxlarge_dflip_tta_full120_lpips,,hat_hat_sst_tta,current_prev_sst_dflip_tta,external_models/HF_weights/dslisleedh__SSTXLarge_Plus_DFLIP_X2/SSTXLarge_Plus_DFLIP_X2.pth,experiments/hat_hat_sstxlarge_dflip_tta_full120_finepost_20260512.csv,41.80085,41.84131,41.84131,0.04046,,new_proxy_best_no_zip
platform_rank,hat_hat_sstxlarge_dflip_tta_full120_ridge_20260512,,platform_fit,ridge_after_sst_tta,experiments/hat_hat_sstxlarge_dflip_tta_full120_grid025_20260512.csv,logs/rank_platform_candidates_after_grid025_20260512.log,65.80780,65.86520,65.86520,0.05740,,close_but_no_66_signal_no_zip
public_weight_eval,sst_df2k_family_smoke4_best_lpips,,sst,df2k_family_x2,external_models/HF_weights/dslisleedh__SSTLarge_Plus_DF2K_X2/SSTLarge_Plus_DF2K_X2.pth,experiments/router_metrics_20260512/sstlarge_plus_df2k_x2_fixedsmoke4.csv,44.45280,44.71285,44.71285,0.26005,,closed_below_dflip
public_weight_eval,sst_x3_x4_to_x2_smoke4_best_lpips,,sst,x3_x4_to_x2,external_models/HF_weights/dslisleedh__SSTXLarge_Plus_DFLIP_X4/SSTXLarge_Plus_DFLIP_X4.pth,experiments/router_metrics_20260512/sstxlarge_plus_dflip_x4_to_x2_area_smoke4.csv,42.62456,44.47401,44.47401,1.84945,,closed_below_stage_a
public_weight_eval,pft_dflip_x2_tta_smoke4_lpips,,pft,dflip_x2_tta,external_models/HF_weights/dslisleedh__PFT_DFLIP_X2/PFT_DFLIP_X2.pth,experiments/router_metrics_20260512/pft_dflip_x2_tta_smoke4.csv,44.70417,44.85007,44.85007,0.14590,,closed_below_sst
ensemble_eval,hat_hat_ssttta_sstraw_full120_lpips,,hat_hat_sst_tta_sstraw,current_prev_ssttta_sstraw,experiments/pred_cache_20260512/hat_sstxlarge_dflip_tta_smoke4,experiments/hat_hat_ssttta_sstraw_full120_20260512.csv,41.84124,41.84127,41.84127,0.00003,,closed_sstraw_weight_zero
ensemble_eval,hat_hat_ssttta_top_post_full120_lpips,,hat_hat_sst_tta,current_prev_ssttta_post,experiments/pred_cache_20260512/hat_sstxlarge_dflip_tta_smoke4,experiments/hat_hat_ssttta_top_post_full120_20260512.csv,41.84131,41.84153,41.84153,0.00022,,proxy_best_but_ridge_no_submit
platform_rank,hat_hat_ssttta_top_post_ridge_20260512,,platform_fit,ridge_after_sst_top_post,experiments/hat_hat_ssttta_top_post_full120_20260512.csv,logs/rank_platform_candidates_after_ssttta_top_post_20260512.log,65.86520,65.86530,65.86530,0.00010,,no_66_signal_no_zip
ensemble_eval,hat_sstlarge_plus_dflip_tta_smoke4_lpips,,hat_sst_tta,current_hat_sstlarge_plus_dflip_tta,external_models/HF_weights/dslisleedh__SSTLarge_Plus_DFLIP_X2/SSTLarge_Plus_DFLIP_X2.pth,experiments/hat_sstlarge_plus_dflip_tta_smoke4_20260512.csv,45.53995,45.51180,45.51180,-0.02815,,closed_below_xl
ensemble_eval,hat_hat_sstxl_sstlargeplus_tta_smoke4_lpips,,hat_hat_sst_tta,current_prev_sstxl_sstlargeplus,external_models/HF_weights/dslisleedh__SSTLarge_Plus_DFLIP_X2/SSTLarge_Plus_DFLIP_X2.pth,experiments/hat_hat_sstxl_sstlargeplus_tta_smoke4_20260512.csv,45.53995,45.54025,45.54025,0.00030,,closed_largeplus_weight_zero
ensemble_eval,hat_hat_ssttta_highprev_full120_lpips,,hat_hat_sst_tta,current_prev_ssttta_highprev,experiments/pred_cache_20260512/hat_sstxlarge_dflip_tta_smoke4,experiments/hat_hat_ssttta_highprev_full120_20260512.csv,41.84127,41.84127,41.84127,0.0,,closed_no_gain
public_weight_eval,sstlight_dflip_x2_fixedsmoke4_lpips,,sst,light_dflip_x2,external_models/HF_weights/dslisleedh__SSTlight_DFLIP_X2/SSTlight_DFLIP_X2.pth,experiments/router_metrics_20260512/sstlight_dflip_x2_fixedsmoke4.csv,44.32178,44.32178,44.32178,0.0,,closed_below_stage_a
public_weight_eval,sstlight_plus_dflip_x2_fixedsmoke4_lpips,,sst,light_plus_dflip_x2,external_models/HF_weights/dslisleedh__SSTlight_Plus_DFLIP_X2/SSTlight_Plus_DFLIP_X2.pth,experiments/router_metrics_20260512/sstlight_plus_dflip_x2_fixedsmoke4.csv,44.41257,44.41257,44.41257,0.0,,closed_below_stage_a
public_weight_blocked,real_iisr_2026_checkpoint_x4_heavy_mismatch,,real_iisr,autoregressive_realworld_x4,external_models/Real-IISR/checkpoints/Real-IISR.pth,external_models/Real-IISR/README.md,0.0,0.0,0.0,0.0,,closed_x4_heavy_mismatch
ensemble_eval,hat_hat_mambairv2l_dflip_tta_smoke4_lpips,,hat_hat_mambair_dflip,current_prev_dflip_large_tta,external_models/HF_weights/dslisleedh__MambaIRV2L_DFLIP_X2/MambaIRV2L_DFLIP_X2.pth,experiments/hat_hat_mambairv2l_dflip_tta_smoke4_20260512.csv,45.52320,45.52312,45.52312,-0.00008,,closed_below_dflip_notta
public_weight_eval,sst_xlplus_dflip_generic_evalonly_smoke4_lpips,,sst,xl_plus,external_models/HF_weights/dslisleedh__SSTXLarge_Plus_DFLIP_X2/SSTXLarge_Plus_DFLIP_X2.pth,checkpoints_sst_xlplus_dflip_evalonly_smoke4_20260512,44.81200104219407,44.81200104219407,44.81200104219407,0.0,,archived
train_probe,sst_xlplus_dflip_smoke16_limit128_p96_lr5e7,,sst,xl_plus,external_models/HF_weights/dslisleedh__SSTXLarge_Plus_DFLIP_X2/SSTXLarge_Plus_DFLIP_X2.pth,checkpoints_sst_xlplus_dflip_smoke16_limit128_p96_lr5e7_20260512,43.31549190072904,43.33276791100962,43.33276791100962,0.01727601028057535,0.015248217094040228,
train_probe,sst_xlplus_dflip_probe40clean_limit128_p96_lr5e7,,sst,xl_plus,external_models/HF_weights/dslisleedh__SSTXLarge_Plus_DFLIP_X2/SSTXLarge_Plus_DFLIP_X2.pth,checkpoints_sst_xlplus_dflip_probe40clean_limit128_p96_lr5e7_20260512,42.9366971156543,42.95056537096748,42.95056537096748,0.013868255313184363,0.015734663635726065,
train_probe,sst_xlplus_dflip_full120clean_limit128_p96_lr5e7,,sst,xl_plus,external_models/HF_weights/dslisleedh__SSTXLarge_Plus_DFLIP_X2/SSTXLarge_Plus_DFLIP_X2.pth,checkpoints_sst_xlplus_dflip_full120clean_limit128_p96_lr5e7_20260512,41.46293456284912,41.47268703210108,41.47268703210108,0.009752469251957052,0.016287887068017426,
train_probe,sst_xlplus_dflip_full120clean_limit512_p96_lr5e7,,sst,xl_plus,external_models/HF_weights/dslisleedh__SSTXLarge_Plus_DFLIP_X2/SSTXLarge_Plus_DFLIP_X2.pth,checkpoints_sst_xlplus_dflip_full120clean_limit512_p96_lr5e7_20260512,,41.346083294819444,41.346083294819444,,0.015311024184541111,closed
ensemble_eval,hat_sstxlarge_dflip_full120clean_ft128_tta_full120_lpips,,hat_sst_tta,current_hat_sst_ft128,experiments/pred_cache_20260512/sstxlarge_dflip_full120clean_ft128_tta,experiments/hat_sstxlarge_dflip_full120clean_ft128_tta_full120_20260512.csv,41.83950,41.84090,41.84090,0.00140,,archived_small_gain_no_zip
ensemble_eval,hat_hat_sstxlarge_dflip_full120clean_ft128_tta_full120_lpips,,hat_hat_sst_tta,current_prev_sst_ft128,experiments/pred_cache_20260512/sstxlarge_dflip_full120clean_ft128_tta,experiments/hat_hat_sstxlarge_dflip_full120clean_ft128_tta_full120_post_20260512.csv,41.84153,41.84238,41.84238,0.00085,,proxy_small_gain_ridge_worse_no_zip
platform_rank,hat_hat_sstxlarge_dflip_full120clean_ft128_tta_ridge_20260512,,platform_fit,ridge_after_sst_ft128,experiments/hat_hat_sstxlarge_dflip_full120clean_ft128_tta_full120_post_20260512.csv,logs/rank_platform_candidates_after_sst_ft128_full120_20260512.log,65.86530,65.85550,65.85550,-0.00980,,closed_ridge_worse_no_zip
platform_submission,hat_hat_ssttta_275225500_raw_online_20260513,,platform,online_submission,submission/fqy_hat_hat_ssttta_275225500_raw.zip,experiments/submission_log.csv,65.6887,65.9109,65.9109,0.2222,,new_legal_online_best
