source,path,images,match_strength,sigma,interp,sigma_jitter,noise_std,gamma_jitter,official_score,test_score,total_score,edge_mean,fft_high_ratio,std
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.5,area,0.1,0.0,0.03,1.1434278523865737,1.0648609788325787,1.1198577903203752,0.20720989406108856,0.03800639631904895,0.1545551810413599
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.65,area,0.0,0.25,0.0,1.1539422347807853,1.0713147616599283,1.129153992844528,0.19895054139196872,0.03357629173509613,0.15185829401016235
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.65,area,0.0,0.0,0.03,1.1532196913764692,1.0753923391852982,1.1298714857191179,0.20343978358432652,0.03366228833291772,0.1553477524779737
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.65,area,0.1,0.0,0.0,1.1544048298927065,1.0765381998588548,1.1310448408825509,0.20315060233697296,0.033660219704054264,0.15525452885776758
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.5,area,0.1,0.25,0.0,1.1566282393678258,1.0784464667555478,1.1331737075841424,0.2042977401986718,0.03821694613529471,0.15316041130572558
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.65,cubic,0.0,0.0,0.0,1.164818060100698,1.0836282933688732,1.1404611300811507,0.20567473396658897,0.04018817379824104,0.1518297104164958
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.65,area,0.1,0.0,0.03,1.1652011283330397,1.0865236773904736,1.1415978930502697,0.20124026853591204,0.033800904572620784,0.15397968590259553
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.5,area,0.0,0.0,0.0,1.1781808172221973,1.0970203367722413,1.1538326730872104,0.2017931600101292,0.037610041068389236,0.15145728588104249
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.65,area,0.1,0.25,0.0,1.178414202046231,1.1000745296901513,1.154912300339407,0.19844413120299578,0.03400635226989902,0.15259088929742576
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.65,area,0.0,0.0,0.0,1.1986075454431804,1.1174295770130922,1.1742541549141539,0.1960645501501858,0.03348146310685949,0.1509064025245607
