source,path,images,match_strength,sigma,interp,sigma_jitter,noise_std,gamma_jitter,official_score,test_score,total_score,edge_mean,fft_high_ratio,std
roadscene_ir,external_data/downloads/RoadScene_repo/infrared,128,1.0,0.65,cubic,0.1,0.0,0.03,0.6035800394799432,0.5589085544958285,0.5901785939847088,0.19762745557818562,0.02819744125291039,0.2052793774055317
roadscene_ir,external_data/downloads/RoadScene_repo/infrared,128,1.0,0.65,cubic,0.0,0.25,0.03,0.6045237752464493,0.5705763022853413,0.5943395333581168,0.195539032923989,0.02813772017063411,0.20591482752934098
roadscene_ir,external_data/downloads/RoadScene_repo/infrared,128,1.0,0.5,area,0.0,0.0,0.03,0.599393736267125,0.5856210678200128,0.5952619357329912,0.19885766407242045,0.02656882504254625,0.21419236628571525
roadscene_ir,external_data/downloads/RoadScene_repo/infrared,128,1.0,0.5,area,0.1,0.0,0.0,0.59932976332621,0.5870838702926997,0.5956559954161569,0.19909807632211596,0.026683807152240613,0.21427851601038128
roadscene_ir,external_data/downloads/RoadScene_repo/infrared,128,1.0,0.65,area,0.1,0.25,0.03,0.6186723833339757,0.5589289617555618,0.6007493568604515,0.19184478034731,0.023847783735022117,0.20873756636865437
roadscene_ir,external_data/downloads/RoadScene_repo/infrared,128,1.0,0.65,cubic,0.0,0.0,0.0,0.6170862620459865,0.5632611257502939,0.6009387211572786,0.19653988460777327,0.028219686115653536,0.2052158485748805
roadscene_cropir,external_data/downloads/RoadScene_repo/cropinfrared,128,1.0,0.65,area,0.1,0.25,0.0,0.6116924851568765,0.5852003397265265,0.6037448415277715,0.20257654899614863,0.020231343880126665,0.20272843720158562
roadscene_ir,external_data/downloads/RoadScene_repo/infrared,128,1.0,0.5,area,0.1,0.0,0.03,0.617647128207966,0.5727093575432374,0.6041657970085474,0.19372585098608397,0.026590080587485784,0.20500109117710963
roadscene_ir,external_data/downloads/RoadScene_repo/infrared,128,1.0,0.65,area,0.1,0.25,0.0,0.6131371147359901,0.5850747901819595,0.6047184173697808,0.19112877448787913,0.024062905255964797,0.2094918866059743
roadscene_ir,external_data/downloads/RoadScene_repo/infrared,128,1.0,0.5,area,0.0,0.25,0.03,0.6182501566831018,0.5839890146756133,0.6079718140808552,0.19167260905669536,0.026533660278117745,0.2056407907512039
